ID,Name,SymbolId,StyleFile,Category,GeometryType,GeometryConversionType,Tags
EFOPDEC---,Border Patrol Installation F,EFOPDEC--------,Military Emergency Management.style,Operations,P,GCT_Point,Appendix G;  Emergency Management Symbols; Operations; Law Enforcement Operation; Border Patrol; Border Patrol Installation; Friendly; Efopdec--------
EHOPDEC---,Border Patrol Installation H,EHOPDEC--------,Military Emergency Management.style,Operations,P,GCT_Point,Appendix G;  Emergency Management Symbols; Operations; Law Enforcement Operation; Border Patrol; Border Patrol Installation; Hostile; Ehopdec--------
ENOPDEC---,Border Patrol Installation N,ENOPDEC--------,Military Emergency Management.style,Operations,P,GCT_Point,Appendix G;  Emergency Management Symbols; Operations; Law Enforcement Operation; Border Patrol; Border Patrol Installation; Neutral; Enopdec--------
EUOPDEC---,Border Patrol Installation U,EUOPDEC--------,Military Emergency Management.style,Operations,P,GCT_Point,Appendix G;  Emergency Management Symbols; Operations; Law Enforcement Operation; Border Patrol; Border Patrol Installation; Unknown; Euopdec--------
ENOPDE----,Border Patrol N,ENOPDE---------,Military Emergency Management.style,Operations,P,GCT_Point,Appendix G;  Emergency Management Symbols; Operations; Law Enforcement Operation; Border Patrol; Neutral; Enopde---------
EUOPDE----,Border Patrol U,EUOPDE---------,Military Emergency Management.style,Operations,P,GCT_Point,Appendix G;  Emergency Management Symbols; Operations; Law Enforcement Operation; Border Patrol; Unknown; Euopde---------
EFOPDEA---,Border Patrol Unit F,EFOPDEA--------,Military Emergency Management.style,Operations,P,GCT_Point,Appendix G;  Emergency Management Symbols; Operations; Law Enforcement Operation; Border Patrol; Border Patrol Unit; Friendly; Efopdea--------
EHOPDEA---,Border Patrol Unit H,EHOPDEA--------,Military Emergency Management.style,Operations,P,GCT_Point,Appendix G;  Emergency Management Symbols; Operations; Law Enforcement Operation; Border Patrol; Border Patrol Unit; Hostile; Ehopdea--------
ENOPDEA---,Border Patrol Unit N,ENOPDEA--------,Military Emergency Management.style,Operations,P,GCT_Point,Appendix G;  Emergency Management Symbols; Operations; Law Enforcement Operation; Border Patrol; Border Patrol Unit; Neutral; Enopdea--------
EUOPDEA---,Border Patrol Unit U,EUOPDEA--------,Military Emergency Management.style,Operations,P,GCT_Point,Appendix G;  Emergency Management Symbols; Operations; Law Enforcement Operation; Border Patrol; Border Patrol Unit; Unknown; Euopdea--------
EFFPBC----,Bullion Storage F,EFFPBC---------,Military Emergency Management.style,Infrastructure,P,GCT_Point,Appendix G;  Emergency Management Symbols; Infrastructure; Banking Finance And Insurance Infrastructure; Bullion Storage; Friendly; Effpbc---------
EHFPBC----,Bullion Storage H,EHFPBC---------,Military Emergency Management.style,Infrastructure,P,GCT_Point,Appendix G;  Emergency Management Symbols; Infrastructure; Banking Finance And Insurance Infrastructure; Bullion Storage; Hostile; Ehfpbc---------
ENFPBC----,Bullion Storage N,ENFPBC---------,Military Emergency Management.style,Infrastructure,P,GCT_Point,Appendix G;  Emergency Management Symbols; Infrastructure; Banking Finance And Insurance Infrastructure; Bullion Storage; Neutral; Enfpbc---------
EUFPBC----,Bullion Storage U,EUFPBC---------,Military Emergency Management.style,Infrastructure,P,GCT_Point,Appendix G;  Emergency Management Symbols; Infrastructure; Banking Finance And Insurance Infrastructure; Bullion Storage; Unknown; Eufpbc---------
EFFPLD----,Bus Station F,EFFPLD---------,Military Emergency Management.style,Infrastructure,P,GCT_Point,Appendix G;  Emergency Management Symbols; Infrastructure; Transportation Infrastructure; Bus Station; Friendly; Effpld---------
EHFPLD----,Bus Station H,EHFPLD---------,Military Emergency Management.style,Infrastructure,P,GCT_Point,Appendix G;  Emergency Management Symbols; Infrastructure; Transportation Infrastructure; Bus Station; Hostile; Ehfpld---------
ENFPLD----,Bus Station N,ENFPLD---------,Military Emergency Management.style,Infrastructure,P,GCT_Point,Appendix G;  Emergency Management Symbols; Infrastructure; Transportation Infrastructure; Bus Station; Neutral; Enfpld---------
EUFPLD----,Bus Station U,EUFPLD---------,Military Emergency Management.style,Infrastructure,P,GCT_Point,Appendix G;  Emergency Management Symbols; Infrastructure; Transportation Infrastructure; Bus Station; Unknown; Eufpld---------
EFIPDA----,Chemical Agent F,EFIPDA---------,Military Emergency Management.style,Incident,P,GCT_Point,Appendix G;  Emergency Management Symbols; Incident; Hazardous Material Incident; Chemical Agent; Friendly; Efipda---------
EHIPDA----,Chemical Agent H,EHIPDA---------,Military Emergency Management.style,Incident,P,GCT_Point,Appendix G;  Emergency Management Symbols; Incident; Hazardous Material Incident; Chemical Agent; Hostile; Ehipda---------
ENIPDA----,Chemical Agent N,ENIPDA---------,Military Emergency Management.style,Incident,P,GCT_Point,Appendix G;  Emergency Management Symbols; Incident; Hazardous Material Incident; Chemical Agent; Neutral; Enipda---------
EUIPDA----,Chemical Agent U,EUIPDA---------,Military Emergency Management.style,Incident,P,GCT_Point,Appendix G;  Emergency Management Symbols; Incident; Hazardous Material Incident; Chemical Agent; Unknown; Euipda---------
EFFPCA----,Chemical Plant F,EFFPCA---------,Military Emergency Management.style,Infrastructure,P,GCT_Point,Appendix G;  Emergency Management Symbols; Infrastructure; Commercial Infrastructure; Chemical Plant; Friendly; Effpca---------
EHFPCA----,Chemical Plant H,EHFPCA---------,Military Emergency Management.style,Infrastructure,P,GCT_Point,Appendix G;  Emergency Management Symbols; Infrastructure; Commercial Infrastructure; Chemical Plant; Hostile; Ehfpca---------
ENFPCA----,Chemical Plant N,ENFPCA---------,Military Emergency Management.style,Infrastructure,P,GCT_Point,Appendix G;  Emergency Management Symbols; Infrastructure; Commercial Infrastructure; Chemical Plant; Neutral; Enfpca---------
EUFPCA----,Chemical Plant U,EUFPCA---------,Military Emergency Management.style,Infrastructure,P,GCT_Point,Appendix G;  Emergency Management Symbols; Infrastructure; Commercial Infrastructure; Chemical Plant; Unknown; Eufpca---------
EFOPEB----,Chemical Sensor F,EFOPEB---------,Military Emergency Management.style,Operations,P,GCT_Point,Appendix G;  Emergency Management Symbols; Operations; Sensor; Chemical Sensor; Friendly; Efopeb---------
EHOPEB----,Chemical Sensor H,EHOPEB---------,Military Emergency Management.style,Operations,P,GCT_Point,Appendix G;  Emergency Management Symbols; Operations; Sensor; Chemical Sensor; Hostile; Ehopeb---------
ENOPEB----,Chemical Sensor N,ENOPEB---------,Military Emergency Management.style,Operations,P,GCT_Point,Appendix G;  Emergency Management Symbols; Operations; Sensor; Chemical Sensor; Neutral; Enopeb---------
EUOPEB----,Chemical Sensor U,EUOPEB---------,Military Emergency Management.style,Operations,P,GCT_Point,Appendix G;  Emergency Management Symbols; Operations; Sensor; Chemical Sensor; Unknown; Euopeb---------
EFFPJB----,Child Day Care F,EFFPJB---------,Military Emergency Management.style,Infrastructure,P,GCT_Point,Appendix G;  Emergency Management Symbols; Infrastructure; Special Needs Infrastructure; Child Day Care; Friendly; Effpjb---------
EHFPJB----,Child Day Care H,EHFPJB---------,Military Emergency Management.style,Infrastructure,P,GCT_Point,Appendix G;  Emergency Management Symbols; Infrastructure; Special Needs Infrastructure; Child Day Care; Hostile; Ehfpjb---------
ENFPJB----,Child Day Care N,ENFPJB---------,Military Emergency Management.style,Infrastructure,P,GCT_Point,Appendix G;  Emergency Management Symbols; Infrastructure; Special Needs Infrastructure; Child Day Care; Neutral; Enfpjb---------
EUFPJB----,Child Day Care U,EUFPJB---------,Military Emergency Management.style,Infrastructure,P,GCT_Point,Appendix G;  Emergency Management Symbols; Infrastructure; Special Needs Infrastructure; Child Day Care; Unknown; Eufpjb---------
EFIPA-----,Civil Disturbance Incident F,EFIPA----------,Military Emergency Management.style,Incident,P,GCT_Point,Appendix G;  Emergency Management Symbols; Incident; Civil Disturbance Incident; Friendly; EFIPA----------
EHIPA-----,Civil Disturbance Incident H,EHIPA----------,Military Emergency Management.style,Incident,P,GCT_Point,Appendix G;  Emergency Management Symbols; Incident; Civil Disturbance Incident; Hostile; EHIPA----------
ENIPA-----,Civil Disturbance Incident N,ENIPA----------,Military Emergency Management.style,Incident,P,GCT_Point,Appendix G;  Emergency Management Symbols; Incident; Civil Disturbance Incident; Neutral; ENIPA----------
EUIPA-----,Civil Disturbance Incident U,EUIPA----------,Military Emergency Management.style,Incident,P,GCT_Point,Appendix G;  Emergency Management Symbols; Incident; Civil Disturbance Incident; Unknown; EUIPA----------
